Date,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,F,GOOG,JPM,MSFT,NVDA,PG,SPY,UNH,XOM,AAPL,AMZN,F,GOOG,JPM,MSFT,NVDA,PG,SPY,UNH,XOM,AAPL,AMZN,F,GOOG,JPM,MSFT,NVDA,PG,SPY,UNH,XOM,AAPL,AMZN,F,GOOG,JPM,MSFT,NVDA,PG,SPY,UNH,XOM,AAPL,AMZN,F,GOOG,JPM,MSFT,NVDA,PG,SPY,UNH,XOM
1988-05-02,0.2825845181941986,,2.048748731613159,,2.303079605102539,0.23331281542778015,,1.8813233375549316,,0.10863721370697021,3.048097610473633,0.2843082802031218,,2.054125906262747,,2.303079605102539,0.2343738715595857,,1.9089900448504518,,0.11165471839029174,3.065173787563121,0.27913858156128984,,2.01110760976017,,2.279816263490912,0.2269501378278481,,1.8721013519572178,,0.10863721370697021,3.031021433384145,0.28086156138053364,,2.0433713321371028,,2.291447801182309,0.23119192289446946,,1.893619568519343,,0.11165471839029174,3.065173787563121,82196800.0,,5756913,,338400.0,49262400.0,,3216000,,643200.0,3677600
1988-05-03,0.28775420784950256,,2.091766119003296,,2.303079605102539,0.23967616260051727,,1.9120627641677856,,0.11165471374988556,3.082249164581299,0.291200121369217,,2.097143516142256,,2.326342946714166,0.24179705574272836,,1.9182108759496757,,0.11165471374988556,3.124939596223699,0.2808615526092624,,2.0541250135096867,,2.291447801182309,0.23437393884745714,,1.8874703170402258,,0.1086372091919725,3.0480968192673785,0.2825845093691196,,2.0595024106486473,,2.3147114090227685,0.23437393884745714,,1.8936184288221158,,0.1086372091919725,3.0566349055958586,124320000.0,,7944595,,538200.0,62740800.0,,1947200,,131200.0,3301200
1988-05-04,0.28947705030441284,,2.0595028400421143,,2.291449785232544,0.24232712388038635,,1.8690271377563477,,0.11165471374988556,3.022484302520752,0.29723116935994653,,2.1025211268173565,,2.3030815992241718,0.24497885287755294,,1.9151381922673816,,0.11165471374988556,3.082250941271162,0.2877540942248942,,2.0595028400421143,,2.268186423478351,0.2375551221857531,,1.8628790221716227,,0.1086372091919725,3.013946211270693,0.288615560761869,,2.091766555123546,,2.3030815992241718,0.24073645058053447,,1.9151381922673816,,0.11165471374988556,3.0737128500211033,224000000.0,,7060645,,324300.0,75153600.0,,3800000,,355200.0,3517200
1988-05-05,0.28775420784950256,,2.0595028400421143,,2.2565529346466064,0.24179694056510925,,1.8536567687988281,,0.10863721370697021,2.996868371963501,0.291200121369217,,2.0702574117359247,,2.279816545363337,0.24285739573354487,,1.87517498261308,,0.11165471839029174,3.0310207180827433,0.2860312280840672,,2.0433708700881894,,2.2332895901587415,0.23861561146965535,,1.8475086541017363,,0.10863721370697021,2.9797921989038803,0.2894771646093598,,2.0648800134758107,,2.2681847400049717,0.2407365036016001,,1.87517498261308,,0.11165471839029174,3.013944545023122,70459200.0,,5220953,,450000.0,24883200.0,,4088000,,67200.0,4400000
1988-05-06,0.2843083143234253,,2.021862030029297,,2.279815673828125,0.2428574413061142,,1.8382872343063354,,0.10863721370697021,3.013944625854492,0.2877542513698865,,2.0810122956324495,,2.2914472085110846,0.24603938996616365,,1.8659539522142043,,0.10863721370697021,3.06517314640726,0.2843083143234253,,2.021862030029297,,2.2565520720046783,0.24073654877618073,,1.8259909986253566,,0.10561970902364869,2.9968684523369027,0.2868927613568758,,2.0541257499510754,,2.268183872916402,0.24073654877618073,,1.856731587827804,,0.10863721370697021,3.0054065390956977,107038400.0,,4681705,,354000.0,43977600.0,,5080000,,3017600.0,4964000
1988-05-09,0.2808615565299988,,2.0164852142333984,,2.303079605102539,0.2428574413061142,,1.8259907960891724,,0.11769049614667892,3.0174014568328857,0.28430827529306146,,2.0272397894523597,,2.303079605102539,0.2470998453335953,,1.8444351475648204,,0.11769049614667892,3.051984854618936,0.27913857674051124,,1.9949760637954759,,2.268184459570682,0.24073654877618073,,1.8136945617720734,,0.10863720041471558,3.0087556073863735,0.28430827529306146,,2.0164852142333984,,2.279816263490912,0.2428574413061142,,1.838287030406271,,0.10863720041471558,3.0087556073863735,76372800.0,,3793918,,303900.0,34790400.0,,4958400,,505600.0,2899600
1988-05-10,0.2817230820655823,,2.037994623184204,,2.314711570739746,0.24179694056510925,,1.8321375846862793,,0.11769049614667892,3.051985740661621,0.282584549063732,,2.048749199767348,,2.326343109243779,0.24444867014630664,,1.8475080540625126,,0.12070800046079509,3.069277444574718,0.27741565505250837,,2.0164854700179164,,2.291447961273978,0.23861561146965535,,1.8106193778607755,,0.11165470472883177,3.0260481847919753,0.2791386120543891,,2.0272400466010603,,2.314711570739746,0.24285739573354487,,1.8352118286619337,,0.11769049614667892,3.0260481847919753,95905600.0,,4436742,,285600.0,46828800.0,,4027200,,720000.0,3934400
1988-05-11,0.2722468376159668,,2.0111067295074463,,2.314711570739746,0.23649479448795319,,1.7921758890151978,,0.11769049614667892,3.0174014568328857,0.2808616710596216,,2.021861298925862,,2.326343109243779,0.23967612459432885,,1.8259903372648745,,0.12070800046079509,3.043339005172424,0.2722468376159668,,1.9949749877930079,,2.3030797660068623,0.23331284541388284,,1.7798796577878249,,0.11467299183256274,3.0087556073863735,0.2774157330810421,,2.0111067295074463,,2.326343109243779,0.23967612459432885,,1.8259903372648745,,0.11769049614667892,3.034693155725911,174720000.0,,4881183,,717300.0,59486400.0,,6705600,,2988800.0,5227600
1988-05-12,0.2739694118499756,,2.0326168537139893,,2.361238718032837,0.2375551164150238,,1.7921758890151978,,0.11467301845550537,3.043341636657715,0.27741534500808096,,2.037994253443232,,2.361238718032837,0.23967598982340918,,1.8013978748101287,,0.11769052347017747,3.060633350502361,0.2722464567737007,,2.0111077044499766,,2.314712022478855,0.23543422480171647,,1.7891016435827558,,0.11467301845550537,3.0087582089684224,0.2722464567737007,,2.0164851041792193,,2.314712022478855,0.23649466150590917,,1.7952497591964423,,0.11769052347017747,3.0260499228130686,82980800.0,,5189168,,465300.0,26409600.0,,3961600,,1353600.0,5548400
1988-05-13,0.2791385352611542,,2.064879894256592,,2.407766580581665,0.24073651432991028,,1.8198422193527222,,0.11467301845550537,3.1125073432922363,0.2791385352611542,,2.0756346901558747,,2.407766580581665,0.24179695134067736,,1.8198422193527224,,0.11769052347017747,3.1211531970236037,0.27569262220539076,,2.0379935789876,,2.3612396013926418,0.23861562210344897,,1.7952497569290369,,0.11165473065103673,3.0692780746354,0.27741557873327244,,2.0379935789876,,2.372871412747148,0.23967605911421602,,1.7952497569290369,,0.11467301845550537,3.0692780746354,71400000.0,,6812941,,2145900.0,17913600.0,,3196800,,928000.0,9006000
1988-05-16,0.2848706841468811,,2.097144365310669,,2.465924024581909,0.24709975719451904,,1.8382872343063354,,0.11467301845550537,3.1125073432922363,0.2857338551602238,,2.097144365310669,,2.465924024581909,0.24975086736006752,,1.8413614808522467,,0.11769052347017747,3.1297990507549707,0.2762380289188767,,2.064880419065444,,2.431028872034859,0.2407364629068553,,1.8198428807848672,,0.11165473065103673,3.0779239283667668,0.27969075907442204,,2.0756352176981605,,2.431028872034859,0.2407364629068553,,1.8352133630117573,,0.11467301845550537,3.1211531970236037,74760000.0,,5664298,,1815900.0,59788800.0,,5286400,,1158400.0,3815200
1988-05-17,0.27969077229499817,,2.0863897800445557,,2.4426608085632324,0.24603942036628723,,1.8106203079223633,,0.11165471374988556,3.043341636657715,0.29004981614151937,,2.1186535012861043,,2.512451117379325,0.25134164324378777,,1.8567309892347053,,0.11769050565538973,3.121154348958622,0.27796440713562276,,2.070257807010551,,2.4426608085632324,0.24603942036628726,,1.8044721920639704,,0.11165471374988556,3.043341636657715,0.28659706277168023,,2.1078989275389213,,2.5008193105003427,0.2502812059502605,,1.8444347575179192,,0.11467300109747668,3.1125084920362993,193760000.0,,7408635,,1538100.0,70430400.0,,5915200,,1344000.0,4115200
1988-05-18,0.27451157569885254,,2.0326168537139893,,2.3728713989257812,0.24073651432991028,,1.7645089626312256,,0.11467301845550537,3.026048421859741,0.28141708047471004,,2.075635377068494,,2.4542935454750587,0.2476300284822034,,1.8075457665978407,,0.11467301845550537,3.069277685029166,0.2727852110304291,,2.0111077044499766,,2.349608042581274,0.23967605911421602,,1.758360847778852,,0.11165473065103673,3.0001108639580862,0.27969069275520475,,2.075635377068494,,2.4542935454750587,0.2460393547611256,,1.8044718967972293,,0.11165473065103673,3.043340127127511,174720000.0,,5471945,,1359600.0,81374400.0,,5536000,,1654400.0,3977600
1988-05-19,0.2693317234516144,,2.0326168537139893,,2.407766580581665,0.24179694056510925,,1.7798789739608765,,0.10863721370697021,3.051985740661621,0.2745116251784026,,2.0433714283459956,,2.4193983919361717,0.24285739573354487,,1.7891009562127351,,0.11467300586332385,3.051985740661621,0.2658789704413417,,1.9627120061927084,,2.3612396013926418,0.23649471933771057,,1.739916050200014,,0.10863721370697021,2.9914647769657816,0.2727852601988092,,2.005730529547213,,2.372871412747148,0.23755517450614616,,1.7645085032063745,,0.11467300586332385,3.0087564808788785,249760000.0,,7254094,,1649400.0,57729600.0,,6632000,,1568000.0,4520000
1988-05-20,0.26760536432266235,,2.021862030029297,,2.4775562286376953,0.23861563205718994,,1.770655870437622,,0.11165471374988556,3.051985740661621,0.2727852896599752,,2.0326166033365562,,2.4775562286376953,0.24497892796954146,,1.8075445344050727,,0.11467300109747668,3.086569148487815,0.26760536432266235,,2.0003528834147777,,2.4193977204642936,0.23755519500218725,,1.770655870437622,,0.1086372091919725,3.0260481847919753,0.27105811770583693,,2.0326166033365562,,2.4193977204642936,0.24285741668705668,,1.801396423743831,,0.1086372091919725,3.0779232965312664,81737600.0,,5612785,,1203300.0,42523200.0,,7780800,,342400.0,4955200
1988-05-23,0.2624262571334839,,1.9895989894866943,,2.4891881942749023,0.23331281542778015,,1.7829539775848389,,0.11014597862958908,3.0346949100494385,0.26846857005283,,2.02186272042542,,2.5008197369082463,0.23967609379039748,,1.7921763409566132,,0.11165472530893204,3.051986618938609,0.2581095487689614,,1.9895989894866943,,2.442661225054688,0.23119192289446946,,1.761435755136185,,0.10863722043863203,3.008757346715683,0.265879010666123,,2.0164855443488965,,2.5008197369082463,0.23861565662620707,,1.7706577432566675,,0.11165472530893204,3.043340764494024,183680000.0,,3481001,,1207800.0,50227200.0,,3339200,,646400.0,2087200
1988-05-24,0.26846861839294434,,1.973466396331787,,2.5240840911865234,0.24073651432991028,,1.8044719696044922,,0.10863721370697021,3.0346949100494385,0.2693318126943021,,1.9842209699583835,,2.5357156372140723,0.2407365143299103,,1.8136939546295683,,0.10863721370697021,3.043340764494024,0.26069993883400494,,1.9573346483051217,,2.477557108389257,0.2322523264565394,,1.7891014942278114,,0.10863721370697021,3.008757346715683,0.2624263043856269,,1.9788437955583142,,2.5008204666733787,0.23331278167223365,,1.7952496093282506,,0.10863721370697021,3.0346949100494385,142240000.0,,4830765,,1686900.0,55324800.0,,3736000,,278400.0,2685600
1988-05-25,0.2658790051937103,,1.9949755668640137,,2.5589797496795654,0.23649479448795319,,1.8136934041976929,,0.10863721370697021,3.043341636657715,0.2745116610591238,,2.0111073132609287,,2.5938749268741548,0.24179701740022339,,1.8321377439013984,,0.11165471839029174,3.060633350502361,0.2658790051937103,,1.978843595640663,,2.524084572484976,0.23543435718747205,,1.8044714219713662,,0.10863721370697021,3.0260499228130686,0.2693317586552837,,1.978843595640663,,2.524084572484976,0.23967612459432885,,1.82598963066683,,0.10863721370697021,3.043341636657715,135520000.0,,4932148,,1975500.0,53582400.0,,4076800,,364800.0,3076800
1988-05-26,0.27192220091819763,,1.9895989894866943,,2.593874454498291,0.23808534443378448,,1.798324704170227,,0.10863721370697021,3.0174014568328857,0.2727853953612415,,2.0057309673693213,,2.593874454498291,0.24179689125407586,,1.8167690581860685,,0.11165471839029174,3.034693155725911,0.2658791021817748,,1.9842215885836427,,2.558979283658534,0.2364946711079895,,1.7921765861649464,,0.10863721370697021,2.982818059046836,0.2658791021817748,,1.9895989894866943,,2.5706108297857693,0.23755512606016038,,1.8136948115577567,,0.10863721370697021,3.034693155725911,85780800.0,,3271110,,1466700.0,43387200.0,,3892800,,76800.0,4804400
1988-05-27,0.27451157569885254,,1.973466396331787,,2.6055045127868652,0.23543429374694824,,1.795250415802002,,0.11165471374988556,3.000112771987915,0.2762379634183578,,2.000352942811507,,2.6171363185009384,0.23861562299607753,,1.8013985336643374,,0.11165471374988556,3.026050346385505,0.2693316749057195,,1.9627118227051907,,2.5706093618735193,0.23543429374694821,,1.7829541800773305,,0.1086372091919725,2.9828210557228547,0.271058039574143,,1.9895983691849106,,2.5938729733016657,0.23861562299607753,,1.8013985336643374,,0.1086372091919725,3.008758630120445,83955200.0,,2641440,,1394400.0,33148800.0,,2539200,,1715200.0,3499200
1988-05-31,0.28659695386886597,,2.0702579021453857,,2.6869261264801025,0.24603942036628723,,1.8782496452331543,,0.10863721370697021,3.1125073432922363,0.28659695386886597,,2.075635301679316,,2.7101894674036555,0.2470998758647466,,1.8843977612973362,,0.11165471839029174,3.1125073432922363,0.27451154945525313,,1.9788439086803413,,2.5357137449049474,0.23437390014513626,,1.8013980068052695,,0.10561970902364869,2.9828195373217263,0.2762379370097139,,1.9842210833878005,,2.6055040339044306,0.2354343556435956,,1.8044722524629726,,0.11165471839029174,3.000111244784461,123200000.0,,6411793,,1886400.0,44049600.0,,5542400,,1209600.0,5565600
1988-06-01,0.2935027778148651,,2.097144365310669,,2.803244113922119,0.25134170055389404,,1.9120627641677856,,0.10561974346637726,3.121152400970459,0.2935027778148651,,2.124030687413074,,2.8381392677625237,0.25452366853757247,,1.9397294548117723,,0.11467304325834465,3.147089955549161,0.2848708997896327,,2.0756352176981605,,2.6752950390213726,0.24497903893207312,,1.8598040016472024,,0.10561974346637727,3.0692772918130555,0.2865972661742373,,2.0810123921880566,,2.686926845711139,0.24709993220765883,,1.8690259816945558,,0.10863724913371112,3.0779231433392895,229600000.0,,11479302,,2968200.0,95788800.0,,9201600,,2259200.0,9013600
1988-06-02,0.2883234918117523,,2.107898473739624,,2.7683496475219727,0.2502812147140503,,1.899768352508545,,0.10561974346637726,3.051985740661621,0.29350261107438413,,2.118653045171507,,2.80324481002759,0.25452361941426527,,1.9059164701542037,,0.11467304325834465,3.0952150004443637,0.286597103356814,,2.0917665041785933,,2.7334544850163556,0.2492207591784583,,1.8905463636657174,,0.10561974346637727,3.0087564808788785,0.29004985721559906,,2.1025210756104764,,2.779981190871204,0.2524021075803016,,1.899768352508545,,0.10561974346637727,3.0779232965312664,133280000.0,,7069413,,2278500.0,63230400.0,,4531200,,278400.0,7202800
1988-06-03,0.2969560921192169,,2.1186537742614746,,2.838139772415161,0.25240203738212585,,1.9028409719467163,,0.10561974346637726,3.060633659362793,0.298682457194302,,2.124030949414651,,2.838139772415161,0.2534630933853961,,1.9182110652931161,,0.10863724913371112,3.0865712327472234,0.28832343690465184,,2.091767224016122,,2.7683494523248613,0.24922068986508042,,1.8966928595579564,,0.10411098487690178,3.043341943773173,0.28832343690465184,,2.1186537742614746,,2.7683494523248613,0.2502811451057381,,1.9182110652931161,,0.10561974346637727,3.060633659362793,175840000.0,,5534967,,2134500.0,34833600.0,,3070400,,4992000.0,4560000
1988-06-06,0.30386170744895935,,2.172426462173462,,2.919562339782715,0.25770482420921326,,1.8966940641403198,,0.10863721370697021,3.060633659362793,0.30386170744895935,,2.172426462173462,,2.95445750825115,0.2587652610238525,,1.9028421804337226,,0.10863721370697021,3.077925374952413,0.295229048484913,,2.1186535911565736,,2.8497720028458455,0.2513415297391951,,1.8721015989667096,,0.10561970902364869,3.0346960859783625,0.295229048484913,,2.1240307658450273,,2.8614038144116596,0.2524019847587582,,1.8966940641403198,,0.10561970902364869,3.0692795171576033,164640000.0,,11473273,,2798400.0,81748800.0,,3998400,,662400.0,4200000
1988-06-07,0.30386170744895935,,2.1670491695404053,,2.919562339782715,0.25876539945602417,,1.875173568725586,,0.10561974346637726,3.060633659362793,0.3124943894641029,,2.1939354911722897,,3.000984488285399,0.26300780436140664,,1.893617898909772,,0.10863724913371112,3.0865712327472234,0.30040897579914094,,2.1509171967001084,,2.8962989828800945,0.25611428779623246,,1.8690254586641906,,0.10561974346637727,3.051987801567983,0.30213534162405015,,2.1670491695404053,,2.9195623397827153,0.25876539945602417,,1.8874697888483767,,0.10863724913371112,3.0692795171576033,311360000.0,,8357252,,3240000.0,82166400.0,,2886400,,934400.0,4760000
1988-06-08,0.3107678294181824,,2.2100675106048584,,2.93119215965271,0.26300787925720215,,1.9151378870010376,,0.10561974346637726,3.1643805503845215,0.31422058221733296,,2.2261992589587845,,2.9660873044104803,0.26512877282998143,,1.918211756677838,,0.10561974346637727,3.3113599748559337,0.30386154008300703,,2.1616718158901556,,2.8962970148949396,0.25770503545980494,,1.8782491993726176,,0.10561974346637727,3.077922065401338,0.3055879280081246,,2.1616718158901556,,2.919560355990511,0.25770503545980494,,1.887471183654155,,0.10561974346637727,3.077922065401338,258720000.0,,11137339,,22963500.0,66283200.0,,6100800,,313600.0,8962800
1988-06-09,0.30040881037712097,,2.2208213806152344,,2.841317653656006,0.2619466185569763,,1.9120627641677856,,0.0995839387178421,3.1384458541870117,0.31249421738717686,,2.2423305214879874,,2.888871179408985,0.2667192397946878,,1.9366552112953457,,0.10863723754397747,3.1643834232298795,0.298682422451761,,2.1939348421110973,,2.805652577367006,0.2614164001280401,,1.8936184288221158,,0.0995839387178421,3.129799997839389,0.3107678294618169,,2.2154439829838504,,2.888871179408985,0.2640681294450821,,1.9028407841204324,,0.10561973219855979,3.1470917105346343,269920000.0,,9864297,,1405500.0,69264000.0,,4633600,,992000.0,6920000
1988-06-10,0.30731427669525146,,2.226198673248291,,2.865093946456909,0.2640681862831116,,1.905916452407837,,0.0995839387178421,3.173029661178589,0.30904144826626934,,2.2530852131996313,,2.900759015200759,0.26618907866028185,,1.9366570403498986,,0.10260222685314212,3.1816755185659966,0.29695604189447483,,2.220821500153865,,2.829428877713059,0.2598257825612015,,1.8997683348194245,,0.0995839387178421,3.147092089016366,0.30040879451176145,,2.226198673248291,,2.829428877713059,0.2619466749383717,,1.908990698827702,,0.0995839387178421,3.155737946403774,176960000.0,,6282461,,947100.0,45014400.0,,3371200,,195200.0,6958000
1988-06-13,0.3107678294181824,,2.2100675106048584,,2.865093946456909,0.26459836959838867,,1.921286702156067,,0.09354890137910843,3.173029661178589,0.31249421734329996,,2.242331232139173,,2.900759015200759,0.26724948016565897,,1.9305086898001769,,0.09958391035083963,3.1816755185659966,0.3055879280081246,,2.2100675106048584,,2.8532054995079994,0.26406815112591986,,1.902842351616575,,0.09053139113743651,3.155737946403774,0.3107678294181824,,2.2261992589587845,,2.865093946456909,0.26512858807085754,,1.9059162224141875,,0.09958391035083963,3.1816755185659966,148960000.0,,6703886,,433500.0,31118400.0,,2900800,,835200.0,4420000
1988-06-14,0.31249430775642395,,2.2584633827209473,,2.9126474857330322,0.26724955439567566,,1.9335815906524658,,0.09656641632318497,3.233549118041992,0.31767342692806794,,2.2799725321000253,,2.9364243820446365,0.2693704470795666,,1.9643221534986814,,0.09958392113584846,3.259486677812382,0.31076791933181513,,2.2369540085153887,,2.888870861524336,0.2661891171561958,,1.9274334780832227,,0.09354891151052147,3.1730281452444147,0.31249430775642395,,2.2369540085153887,,2.888870861524336,0.26724955439567566,,1.936655459311582,,0.09354891151052147,3.207611558271602,292420800.0,,10415601,,657300.0,60379200.0,,5416000,,998400.0,10694800
1988-06-15,0.3159469962120056,,2.2853498458862305,,2.88887095451355,0.27149131894111633,,1.9274334907531738,,0.09354890137910843,3.2249035835266113,0.3159469962120056,,2.2853498458862305,,2.912647579487586,0.27149131894111633,,1.9305073594324957,,0.09656640586497403,3.2335494376379423,0.3107678777336185,,2.2530861198573144,,2.8650943295395135,0.26512864137743647,,1.9182111342131805,,0.09053139113743651,3.1903201670812855,0.31249426592713964,,2.2638406952002867,,2.9007594030520263,0.26618909674051466,,1.9274334907531738,,0.09656640586497403,3.224903583526611,122080000.0,,5228077,,423000.0,51033600.0,,2636800,,524800.0,6445200
1988-06-16,0.30731427669525146,,2.2423315048217773,,2.722433567047119,0.269370436668396,,1.8813233375549316,,0.09656641632318497,3.1816749572753906,0.312494200883556,,2.269218055116523,,2.829428769174261,0.27043087386688996,,1.91206391496596,,0.09656641632318497,3.207612524861875,0.3055879119121498,,2.215444954527032,,2.722433567047119,0.2672495440664776,,1.8782494674394234,,0.09354891151052147,3.1557373896889067,0.310767813049371,,2.2638406551269776,,2.829428769174261,0.2683099812649716,,1.9089900448504518,,0.09354891151052147,3.207612524861875,107374400.0,,5784314,,836700.0,73713600.0,,3908800,,835200.0,5548400
1988-06-17,0.3090415298938751,,2.263840913772583,,2.8056509494781494,0.26724955439567566,,1.899768352508545,,0.09354890137910843,3.2421956062316895,0.3090415298938751,,2.2799728907578194,,2.8175393920442415,0.27255239597059655,,1.899768352508545,,0.09656640586497403,3.242195606231689,0.3055879926275676,,2.2154452076433895,,2.734320838287156,0.2661891171561958,,1.8598057754374238,,0.09354890137910843,3.1384453468322753,0.3090415298938751,,2.242331761009945,,2.734320838287156,0.2693704470795666,,1.8936202348628863,,0.09656640586497403,3.181674621582031,95390400.0,,8368212,,864900.0,42105600.0,,10996800,,339200.0,16454000
1988-06-20,0.304724782705307,,2.231577157974243,,2.8175406455993652,0.2661890983581543,,1.8905447721481323,,0.09354890137910843,3.198965549468994,0.3090415138932044,,2.2530863104799717,,2.8175406455993652,0.26724953552274705,,1.9059148656976104,,0.09656640586497403,3.2249031079782022,0.30386158860490975,,2.2208225817213787,,2.7699871262806877,0.2630077504545163,,1.8843966596781399,,0.09354890137910843,3.1903196966325917,0.3064511709061015,,2.2530863104799717,,2.8175406455993652,0.2661890983581543,,1.8874705282876334,,0.09354890137910843,3.2249031079782022,78601600.0,,5379330,,479400.0,28137600.0,,3088000,,204800.0,3204800
1988-06-21,0.3099047541618347,,2.279972553253174,,2.8532063961029053,0.27149131894111633,,1.8874707221984863,,0.09354890137910843,3.216257333755493,0.31076794845503225,,2.279972553253174,,2.8888714760541916,0.27149131894111633,,1.9089893056796914,,0.09656640586497403,3.224903186803223,0.3029984852323601,,2.2261994544801023,,2.8294297668363697,0.26512864137743647,,1.8475081746634539,,0.09053139113743651,3.1557363624213846,0.3038616564744643,,2.2477088288852203,,2.8294297668363697,0.26512864137743647,,1.8905449663748202,,0.09354890137910843,3.1989656276600336,123592000.0,,6025989,,638100.0,39715200.0,,6304000,,118400.0,6686000
1988-06-22,0.3150838613510132,,2.317612886428833,,2.9126474857330322,0.28421780467033386,,1.9151378870010376,,0.09354890137910843,3.276780366897583,0.31681022669170444,,2.3444994292472083,,2.9364243820446365,0.2863386965264657,,1.9305079858873113,,0.09656640586497403,3.2854262253854394,0.3107679134226489,,2.296103742104704,,2.8532057891598384,0.2730825080094551,,1.9059155274683648,,0.09053139113743651,3.250842791434014,0.3142206671551222,,2.322990284923079,,2.8769824133685344,0.27573363648331295,,1.918211756677838,,0.09354890137910843,3.250842791434014,195563200.0,,7645926,,877200.0,127324800.0,,6336000,,563200.0,7620000
1988-06-23,0.3107678294181824,,2.2853498458862305,,2.900759220123291,0.27997544407844543,,1.9089901447296143,,0.09204018861055374,3.2249035835266113,0.315946947091366,,2.3122363966569077,,2.924535843597917,0.285278302585816,,1.915138260533492,,0.09656645331944538,3.2594869999719367,0.3107678294181824,,2.2799726706279917,,2.8413172532823756,0.2789150070934295,,1.8936196675943158,,0.09053143562619292,3.21625772941528,0.315946947091366,,2.2961044212292023,,2.900759220123291,0.2842178473958733,,1.905915899202071,,0.09354894735072372,3.2508411458606052,71388800.0,,4509080,,807900.0,41054400.0,,2905600,,790400.0,4281200
1988-06-24,0.3107678294181824,,2.247709035873413,,2.9364259243011475,0.2767942547798157,,1.9120627641677856,,0.09053140878677368,3.1903188228607178,0.31422058221733296,,2.290727338992176,,2.9483141065978997,0.2810360412730649,,1.9274332312479923,,0.09354891961671731,3.2249022247345467,0.3073142928821576,,2.2315770597906255,,2.9007608332047896,0.2757338172589714,,1.8997665406040058,,0.09053140878677368,3.1903188228607178,0.3107678294181824,,2.2853499386890794,,2.9007608332047896,0.2799755855472846,,1.9089888959023225,,0.09204016132384177,3.2162563742660892,74715200.0,,4118344,,410700.0,28555200.0,,2608000,,265600.0,4927200
1988-06-27,0.30731427669525146,,2.226198673248291,,2.865093946456909,0.27149131894111633,,1.8782496452331543,,0.09053140878677368,3.09521746635437,0.3133573717495652,,2.2638397842148863,,2.936424083944609,0.2767941601093296,,1.9089902255540634,,0.09354891961671731,3.181676054800023,0.30731427669525146,,2.2154441022330356,,2.865093946456909,0.27149131894111633,,1.8690272835112693,,0.09053140878677368,3.09521746635437,0.30731427669525146,,2.2369532442635465,,2.936424083944609,0.2767941601093296,,1.90591597989636,,0.09053140878677368,3.181676054800023,83619200.0,,5368918,,309900.0,23630400.0,,4182400,,2736000.0,6047200
1988-06-28,0.31939974427223206,,2.2961044311523438,,2.876981735229492,0.27891483902931213,,1.8782496452331543,,0.09354890137910843,3.198965549468994,0.31939974427223206,,2.2961044311523438,,2.8888701805830452,0.279975275375347,,1.8997678638321784,,0.09354890137910843,3.198965549468994,0.3073143355845631,,2.2046904279287682,,2.8294284980209676,0.2704306564742323,,1.8659534131047908,,0.09053139113743651,3.095215315432162,0.30904150748655146,,2.2154450033182185,,2.85320511662523,0.27149111102518303,,1.8690272835112693,,0.09053139113743651,3.095215315432162,162568000.0,,4912420,,315600.0,32140800.0,,4569600,,793600.0,6797200
1988-06-29,0.3202635943889618,,2.263840913772583,,2.8532063961029053,0.27891483902931213,,1.875173568725586,,0.09354890137910843,3.1643805503845215,0.32285315255281466,,2.3122366199017765,,2.9007599267389423,0.2820967852394702,,1.893617898909772,,0.09354890137910843,3.2076097928761134,0.31594686501181746,,2.2369543604060276,,2.8294297668363697,0.27785438447836147,,1.8598034811975266,,0.09053139113743651,3.1643805503845215,0.31767325248843836,,2.29610464291654,,2.8888714760541916,0.279975275375347,,1.8813216787869813,,0.09354890137910843,3.190318095879477,143449600.0,,5290003,,439500.0,49809600.0,,4136000,,1110400.0,5015200
1988-06-30,0.31939974427223206,,2.2907259464263916,,2.9126474857330322,0.28421780467033386,,1.905916452407837,,0.09354890137910843,3.1384458541870117,0.3228532812881379,,2.3014805156682225,,2.9245359338888344,0.28421780467033386,,1.905916452407837,,0.09354890137910843,3.155737566882257,0.3176733791583145,,2.2692168079427297,,2.841317341004036,0.27997540199065263,,1.87825011088564,,0.08751310961771788,3.1038624287965213,0.31939974427223206,,2.2799713771845607,,2.841317341004036,0.2810358570211806,,1.8874720996425998,,0.09354890137910843,3.112508285144144,114688000.0,,5142039,,369900.0,31550400.0,,4908800,,358400.0,8663600
1988-07-01,0.3211268186569214,,2.2692179679870605,,2.7699859142303467,0.2884596586227417,,1.8936189413070679,,0.09204018861055374,3.0865705013275146,0.32371637706696454,,2.296104292422982,,2.9007579671096435,0.2884596586227417,,1.9059151681986723,,0.09354894735072372,3.1297997800575916,0.31939964727942705,,2.231576843984993,,2.7699859142303467,0.283157436793779,,1.8905450722096993,,0.09053143562619292,3.060632934089468,0.3211268186569214,,2.2853497176833173,,2.8888695244562217,0.28421787387760017,,1.9059151681986723,,0.09354894735072372,3.1211539243115762,94539200.0,,5233558,,844200.0,42940800.0,,3617600,,361600.0,5123200
